fold,dataset_version,evaluation,split,accuracy,dataset_distance_to_benchmark
2,chance_50/change_20,benchmark_model,val,0.98046875,0.003962171052631579
3,chance_50/change_20,benchmark_model,val,0.9921875,0.003962171052631579
4,chance_50/change_20,benchmark_model,val,0.984375,0.003962171052631579
0,chance_50/change_25,alt_model,test,0.98125,0.015196637426900585
1,chance_50/change_25,alt_model,test,0.971875,0.015196637426900585
2,chance_50/change_25,alt_model,test,0.975,0.015196637426900585
3,chance_50/change_25,alt_model,test,0.96875,0.015196637426900585
4,chance_50/change_25,alt_model,test,0.978125,0.015196637426900585
0,chance_50/change_25,alt_model,val,0.9765625,0.015196637426900585
1,chance_50/change_25,alt_model,val,0.984375,0.015196637426900585
2,chance_50/change_25,alt_model,val,0.98828125,0.015196637426900585
3,chance_50/change_25,alt_model,val,0.97265625,0.015196637426900585
4,chance_50/change_25,alt_model,val,0.9921875,0.015196637426900585
0,chance_50/change_25,benchmark_model,test,0.946875,0.015196637426900585
1,chance_50/change_25,benchmark_model,test,0.95,0.015196637426900585
2,chance_50/change_25,benchmark_model,test,0.975,0.015196637426900585
3,chance_50/change_25,benchmark_model,test,0.96875,0.015196637426900585
4,chance_50/change_25,benchmark_model,test,0.971875,0.015196637426900585
0,chance_50/change_25,benchmark_model,val,0.96875,0.015196637426900585
1,chance_50/change_25,benchmark_model,val,0.97265625,0.015196637426900585
2,chance_50/change_25,benchmark_model,val,0.97265625,0.015196637426900585
3,chance_50/change_25,benchmark_model,val,0.96484375,0.015196637426900585
4,chance_50/change_25,benchmark_model,val,0.96875,0.015196637426900585
0,chance_50/change_30,alt_model,test,0.9875,0.05289565058479532
1,chance_50/change_30,alt_model,test,0.978125,0.05289565058479532
2,chance_50/change_30,alt_model,test,0.975,0.05289565058479532
3,chance_50/change_30,alt_model,test,0.98125,0.05289565058479532
4,chance_50/change_30,alt_model,test,0.96875,0.05289565058479532
0,chance_50/change_30,alt_model,val,0.96875,0.05289565058479532
1,chance_50/change_30,alt_model,val,0.9765625,0.05289565058479532
2,chance_50/change_30,alt_model,val,0.9921875,0.05289565058479532
3,chance_50/change_30,alt_model,val,0.98046875,0.05289565058479532
4,chance_50/change_30,alt_model,val,0.98046875,0.05289565058479532
0,chance_50/change_30,benchmark_model,test,0.834375,0.05289565058479532
1,chance_50/change_30,benchmark_model,test,0.8375,0.05289565058479532
2,chance_50/change_30,benchmark_model,test,0.85625,0.05289565058479532
3,chance_50/change_30,benchmark_model,test,0.81875,0.05289565058479532
4,chance_50/change_30,benchmark_model,test,0.85625,0.05289565058479532
0,chance_50/change_30,benchmark_model,val,0.84375,0.05289565058479532
1,chance_50/change_30,benchmark_model,val,0.8515625,0.05289565058479532
2,chance_50/change_30,benchmark_model,val,0.8203125,0.05289565058479532
3,chance_50/change_30,benchmark_model,val,0.8671875,0.05289565058479532
4,chance_50/change_30,benchmark_model,val,0.8359375,0.05289565058479532
0,chance_50/change_35,alt_model,test,0.978125,0.01973062865497076
1,chance_50/change_35,alt_model,test,0.990625,0.01973062865497076
2,chance_50/change_35,alt_model,test,0.9875,0.01973062865497076
3,chance_50/change_35,alt_model,test,0.9875,0.01973062865497076
4,chance_50/change_35,alt_model,test,0.9875,0.01973062865497076
0,chance_50/change_35,alt_model,val,0.98046875,0.01973062865497076
1,chance_50/change_35,alt_model,val,0.98046875,0.01973062865497076
2,chance_50/change_35,alt_model,val,0.984375,0.01973062865497076
3,chance_50/change_35,alt_model,val,0.9921875,0.01973062865497076
4,chance_50/change_35,alt_model,val,0.98046875,0.01973062865497076
0,chance_50/change_35,benchmark_model,test,0.928125,0.01973062865497076
1,chance_50/change_35,benchmark_model,test,0.9625,0.01973062865497076
2,chance_50/change_35,benchmark_model,test,0.94375,0.01973062865497076
3,chance_50/change_35,benchmark_model,test,0.953125,0.01973062865497076
4,chance_50/change_35,benchmark_model,test,0.928125,0.01973062865497076
0,chance_50/change_35,benchmark_model,val,0.94921875,0.01973062865497076
1,chance_50/change_35,benchmark_model,val,0.9453125,0.01973062865497076
2,chance_50/change_35,benchmark_model,val,0.92578125,0.01973062865497076
3,chance_50/change_35,benchmark_model,val,0.94921875,0.01973062865497076
4,chance_50/change_35,benchmark_model,val,0.9296875,0.01973062865497076
0,chance_50/change_40,alt_model,test,0.96875,0.03320815058479532
1,chance_50/change_40,alt_model,test,0.984375,0.03320815058479532
2,chance_50/change_40,alt_model,test,0.971875,0.03320815058479532
3,chance_50/change_40,alt_model,test,0.975,0.03320815058479532
4,chance_50/change_40,alt_model,test,0.9875,0.03320815058479532
0,chance_50/change_40,alt_model,val,0.984375,0.03320815058479532
1,chance_50/change_40,alt_model,val,0.98828125,0.03320815058479532
2,chance_50/change_40,alt_model,val,0.96875,0.03320815058479532
3,chance_50/change_40,alt_model,val,0.98828125,0.03320815058479532
4,chance_50/change_40,alt_model,val,0.9921875,0.03320815058479532
0,chance_50/change_40,benchmark_model,test,0.878125,0.03320815058479532
1,chance_50/change_40,benchmark_model,test,0.915625,0.03320815058479532
2,chance_50/change_40,benchmark_model,test,0.859375,0.03320815058479532
3,chance_50/change_40,benchmark_model,test,0.878125,0.03320815058479532
4,chance_50/change_40,benchmark_model,test,0.884375,0.03320815058479532
0,chance_50/change_40,benchmark_model,val,0.859375,0.03320815058479532
1,chance_50/change_40,benchmark_model,val,0.890625,0.03320815058479532
2,chance_50/change_40,benchmark_model,val,0.86328125,0.03320815058479532
3,chance_50/change_40,benchmark_model,val,0.875,0.03320815058479532
4,chance_50/change_40,benchmark_model,val,0.8984375,0.03320815058479532
0,chance_50/change_45,alt_model,test,0.984375,0.04258698830409357
1,chance_50/change_45,alt_model,test,0.990625,0.04258698830409357
2,chance_50/change_45,alt_model,test,0.984375,0.04258698830409357
3,chance_50/change_45,alt_model,test,0.96875,0.04258698830409357
4,chance_50/change_45,alt_model,test,0.984375,0.04258698830409357
0,chance_50/change_45,alt_model,val,0.9921875,0.04258698830409357
1,chance_50/change_45,alt_model,val,0.9921875,0.04258698830409357
2,chance_50/change_45,alt_model,val,0.9765625,0.04258698830409357
3,chance_50/change_45,alt_model,val,0.98046875,0.04258698830409357
4,chance_50/change_45,alt_model,val,0.9765625,0.04258698830409357
0,chance_50/change_45,benchmark_model,test,0.85625,0.04258698830409357
1,chance_50/change_45,benchmark_model,test,0.85625,0.04258698830409357
2,chance_50/change_45,benchmark_model,test,0.809375,0.04258698830409357
3,chance_50/change_45,benchmark_model,test,0.796875,0.04258698830409357
4,chance_50/change_45,benchmark_model,test,0.85,0.04258698830409357
0,chance_50/change_45,benchmark_model,val,0.84375,0.04258698830409357
1,chance_50/change_45,benchmark_model,val,0.796875,0.04258698830409357
2,chance_50/change_45,benchmark_model,val,0.87109375,0.04258698830409357
3,chance_50/change_45,benchmark_model,val,0.828125,0.04258698830409357
4,chance_50/change_45,benchmark_model,val,0.8671875,0.04258698830409357
0,chance_50/change_5,alt_model,test,0.99375,0.003009502923976608
1,chance_50/change_5,alt_model,test,0.99375,0.003009502923976608
2,chance_50/change_5,alt_model,test,0.996875,0.003009502923976608
3,chance_50/change_5,alt_model,test,0.98125,0.003009502923976608
4,chance_50/change_5,alt_model,test,0.99375,0.003009502923976608
0,chance_50/change_5,alt_model,val,0.984375,0.003009502923976608
1,chance_50/change_5,alt_model,val,0.9921875,0.003009502923976608
2,chance_50/change_5,alt_model,val,0.9921875,0.003009502923976608
3,chance_50/change_5,alt_model,val,0.99609375,0.003009502923976608
4,chance_50/change_5,alt_model,val,0.984375,0.003009502923976608
0,chance_50/change_5,benchmark_model,test,0.975,0.003009502923976608
1,chance_50/change_5,benchmark_model,test,0.996875,0.003009502923976608
2,chance_50/change_5,benchmark_model,test,0.99375,0.003009502923976608
3,chance_50/change_5,benchmark_model,test,0.9875,0.003009502923976608
4,chance_50/change_5,benchmark_model,test,0.99375,0.003009502923976608
0,chance_50/change_5,benchmark_model,val,0.984375,0.003009502923976608
1,chance_50/change_5,benchmark_model,val,0.984375,0.003009502923976608
2,chance_50/change_5,benchmark_model,val,0.984375,0.003009502923976608
3,chance_50/change_5,benchmark_model,val,0.99609375,0.003009502923976608
4,chance_50/change_5,benchmark_model,val,0.98828125,0.003009502923976608
0,chance_50/change_50,alt_model,test,0.984375,0.040072733918128656
1,chance_50/change_50,alt_model,test,0.98125,0.040072733918128656
2,chance_50/change_50,alt_model,test,0.978125,0.040072733918128656
3,chance_50/change_50,alt_model,test,0.990625,0.040072733918128656
4,chance_50/change_50,alt_model,test,1.0,0.040072733918128656
0,chance_50/change_50,alt_model,val,0.96875,0.040072733918128656
1,chance_50/change_50,alt_model,val,0.98046875,0.040072733918128656
2,chance_50/change_50,alt_model,val,0.98046875,0.040072733918128656
3,chance_50/change_50,alt_model,val,0.9765625,0.040072733918128656
4,chance_50/change_50,alt_model,val,0.9765625,0.040072733918128656
0,chance_50/change_50,benchmark_model,test,0.94375,0.040072733918128656
1,chance_50/change_50,benchmark_model,test,0.9375,0.040072733918128656
2,chance_50/change_50,benchmark_model,test,0.90625,0.040072733918128656
3,chance_50/change_50,benchmark_model,test,0.959375,0.040072733918128656
4,chance_50/change_50,benchmark_model,test,0.946875,0.040072733918128656
0,chance_50/change_50,benchmark_model,val,0.9296875,0.040072733918128656
1,chance_50/change_50,benchmark_model,val,0.94921875,0.040072733918128656
2,chance_50/change_50,benchmark_model,val,0.93359375,0.040072733918128656
3,chance_50/change_50,benchmark_model,val,0.93359375,0.040072733918128656
4,chance_50/change_50,benchmark_model,val,0.9453125,0.040072733918128656
0,chance_55/change_10,alt_model,test,0.984375,0.007140168128654971
1,chance_55/change_10,alt_model,test,0.99375,0.007140168128654971
2,chance_55/change_10,alt_model,test,0.99375,0.007140168128654971
3,chance_55/change_10,alt_model,test,0.978125,0.007140168128654971
4,chance_55/change_10,alt_model,test,0.99375,0.007140168128654971
0,chance_55/change_10,alt_model,val,0.984375,0.007140168128654971
1,chance_55/change_10,alt_model,val,0.98828125,0.007140168128654971
2,chance_55/change_10,alt_model,val,0.984375,0.007140168128654971
3,chance_55/change_10,alt_model,val,0.9921875,0.007140168128654971
4,chance_55/change_10,alt_model,val,0.9921875,0.007140168128654971
0,chance_55/change_10,benchmark_model,test,0.965625,0.007140168128654971
1,chance_55/change_10,benchmark_model,test,0.98125,0.007140168128654971
2,chance_55/change_10,benchmark_model,test,0.99375,0.007140168128654971
3,chance_55/change_10,benchmark_model,test,0.9625,0.007140168128654971
4,chance_55/change_10,benchmark_model,test,0.990625,0.007140168128654971
0,chance_55/change_10,benchmark_model,val,0.97265625,0.007140168128654971
1,chance_55/change_10,benchmark_model,val,0.98828125,0.007140168128654971
2,chance_55/change_10,benchmark_model,val,0.9921875,0.007140168128654971
3,chance_55/change_10,benchmark_model,val,0.96875,0.007140168128654971
4,chance_55/change_10,benchmark_model,val,0.984375,0.007140168128654971
0,chance_55/change_15,alt_model,test,0.984375,0.011348866959064327
1,chance_55/change_15,alt_model,test,0.984375,0.011348866959064327
2,chance_55/change_15,alt_model,test,0.990625,0.011348866959064327
3,chance_55/change_15,alt_model,test,0.99375,0.011348866959064327
4,chance_55/change_15,alt_model,test,0.990625,0.011348866959064327
0,chance_55/change_15,alt_model,val,0.984375,0.011348866959064327
1,chance_55/change_15,alt_model,val,0.9921875,0.011348866959064327
2,chance_55/change_15,alt_model,val,0.99609375,0.011348866959064327
3,chance_55/change_15,alt_model,val,0.9921875,0.011348866959064327
4,chance_55/change_15,alt_model,val,0.98828125,0.011348866959064327
0,chance_55/change_15,benchmark_model,test,0.978125,0.011348866959064327
1,chance_55/change_15,benchmark_model,test,0.975,0.011348866959064327
2,chance_55/change_15,benchmark_model,test,0.98125,0.011348866959064327
3,chance_55/change_15,benchmark_model,test,0.96875,0.011348866959064327
4,chance_55/change_15,benchmark_model,test,0.971875,0.011348866959064327
0,chance_55/change_15,benchmark_model,val,0.9765625,0.011348866959064327
1,chance_55/change_15,benchmark_model,val,0.984375,0.011348866959064327
2,chance_55/change_15,benchmark_model,val,0.95703125,0.011348866959064327
3,chance_55/change_15,benchmark_model,val,0.98046875,0.011348866959064327
4,chance_55/change_15,benchmark_model,val,0.98828125,0.011348866959064327
0,chance_55/change_20,alt_model,test,0.990625,0.03224177631578947
1,chance_55/change_20,alt_model,test,0.984375,0.03224177631578947
2,chance_55/change_20,alt_model,test,0.984375,0.03224177631578947
3,chance_55/change_20,alt_model,test,0.96875,0.03224177631578947
4,chance_55/change_20,alt_model,test,0.990625,0.03224177631578947
0,chance_55/change_20,alt_model,val,0.9921875,0.03224177631578947
1,chance_55/change_20,alt_model,val,0.984375,0.03224177631578947
2,chance_55/change_20,alt_model,val,0.97265625,0.03224177631578947
3,chance_55/change_20,alt_model,val,0.98828125,0.03224177631578947
4,chance_55/change_20,alt_model,val,0.9921875,0.03224177631578947
0,chance_55/change_20,benchmark_model,test,0.90625,0.03224177631578947
1,chance_55/change_20,benchmark_model,test,0.89375,0.03224177631578947
2,chance_55/change_20,benchmark_model,test,0.903125,0.03224177631578947
3,chance_55/change_20,benchmark_model,test,0.9,0.03224177631578947
4,chance_55/change_20,benchmark_model,test,0.89375,0.03224177631578947
0,chance_55/change_20,benchmark_model,val,0.87890625,0.03224177631578947
1,chance_55/change_20,benchmark_model,val,0.93359375,0.03224177631578947
2,chance_55/change_20,benchmark_model,val,0.89453125,0.03224177631578947
3,chance_55/change_20,benchmark_model,val,0.9140625,0.03224177631578947
4,chance_55/change_20,benchmark_model,val,0.90625,0.03224177631578947
0,chance_55/change_25,alt_model,test,0.99375,0.013032163742690058
1,chance_55/change_25,alt_model,test,0.990625,0.013032163742690058
2,chance_55/change_25,alt_model,test,0.99375,0.013032163742690058
3,chance_55/change_25,alt_model,test,0.984375,0.013032163742690058
4,chance_55/change_25,alt_model,test,0.990625,0.013032163742690058
0,chance_55/change_25,alt_model,val,0.984375,0.013032163742690058
1,chance_55/change_25,alt_model,val,0.98828125,0.013032163742690058
2,chance_55/change_25,alt_model,val,0.99609375,0.013032163742690058
3,chance_55/change_25,alt_model,val,1.0,0.013032163742690058
4,chance_55/change_25,alt_model,val,0.98828125,0.013032163742690058
0,chance_55/change_25,benchmark_model,test,0.978125,0.013032163742690058
1,chance_55/change_25,benchmark_model,test,0.96875,0.013032163742690058
2,chance_55/change_25,benchmark_model,test,0.96875,0.013032163742690058
3,chance_55/change_25,benchmark_model,test,0.975,0.013032163742690058
4,chance_55/change_25,benchmark_model,test,0.984375,0.013032163742690058
0,chance_55/change_25,benchmark_model,val,0.97265625,0.013032163742690058
1,chance_55/change_25,benchmark_model,val,0.95703125,0.013032163742690058
2,chance_55/change_25,benchmark_model,val,0.984375,0.013032163742690058
3,chance_55/change_25,benchmark_model,val,0.96484375,0.013032163742690058
4,chance_55/change_25,benchmark_model,val,0.97265625,0.013032163742690058
0,chance_55/change_30,alt_model,test,0.98125,0.013361842105263158
1,chance_55/change_30,alt_model,test,0.990625,0.013361842105263158
2,chance_55/change_30,alt_model,test,0.9875,0.013361842105263158
3,chance_55/change_30,alt_model,test,0.975,0.013361842105263158
4,chance_55/change_30,alt_model,test,0.99375,0.013361842105263158
0,chance_55/change_30,alt_model,val,0.97265625,0.013361842105263158
1,chance_55/change_30,alt_model,val,0.98046875,0.013361842105263158
2,chance_55/change_30,alt_model,val,0.9765625,0.013361842105263158
3,chance_55/change_30,alt_model,val,0.9921875,0.013361842105263158
4,chance_55/change_30,alt_model,val,0.984375,0.013361842105263158
0,chance_55/change_30,benchmark_model,test,0.93125,0.013361842105263158
1,chance_55/change_30,benchmark_model,test,0.95625,0.013361842105263158
2,chance_55/change_30,benchmark_model,test,0.95,0.013361842105263158
3,chance_55/change_30,benchmark_model,test,0.959375,0.013361842105263158
4,chance_55/change_30,benchmark_model,test,0.94375,0.013361842105263158
0,chance_55/change_30,benchmark_model,val,0.93359375,0.013361842105263158
1,chance_55/change_30,benchmark_model,val,0.94921875,0.013361842105263158
2,chance_55/change_30,benchmark_model,val,0.93359375,0.013361842105263158
3,chance_55/change_30,benchmark_model,val,0.95703125,0.013361842105263158
4,chance_55/change_30,benchmark_model,val,0.9609375,0.013361842105263158
0,chance_55/change_35,alt_model,test,0.98125,0.034895650584795324
1,chance_55/change_35,alt_model,test,0.98125,0.034895650584795324
2,chance_55/change_35,alt_model,test,0.984375,0.034895650584795324
3,chance_55/change_35,alt_model,test,0.9875,0.034895650584795324
4,chance_55/change_35,alt_model,test,0.99375,0.034895650584795324
0,chance_55/change_35,alt_model,val,0.98828125,0.034895650584795324
1,chance_55/change_35,alt_model,val,0.984375,0.034895650584795324
2,chance_55/change_35,alt_model,val,0.98828125,0.034895650584795324
3,chance_55/change_35,alt_model,val,0.9921875,0.034895650584795324
4,chance_55/change_35,alt_model,val,0.9765625,0.034895650584795324
0,chance_55/change_35,benchmark_model,test,0.921875,0.034895650584795324
1,chance_55/change_35,benchmark_model,test,0.95,0.034895650584795324
2,chance_55/change_35,benchmark_model,test,0.95625,0.034895650584795324
3,chance_55/change_35,benchmark_model,test,0.94375,0.034895650584795324
4,chance_55/change_35,benchmark_model,test,0.940625,0.034895650584795324
0,chance_55/change_35,benchmark_model,val,0.93359375,0.034895650584795324
1,chance_55/change_35,benchmark_model,val,0.953125,0.034895650584795324
2,chance_55/change_35,benchmark_model,val,0.93359375,0.034895650584795324
3,chance_55/change_35,benchmark_model,val,0.95703125,0.034895650584795324
4,chance_55/change_35,benchmark_model,val,0.9453125,0.034895650584795324
0,chance_55/change_40,alt_model,test,0.965625,0.04072825292397661
1,chance_55/change_40,alt_model,test,0.959375,0.04072825292397661
2,chance_55/change_40,alt_model,test,0.971875,0.04072825292397661
3,chance_55/change_40,alt_model,test,0.940625,0.04072825292397661
4,chance_55/change_40,alt_model,test,0.965625,0.04072825292397661
0,chance_55/change_40,alt_model,val,0.96484375,0.04072825292397661
1,chance_55/change_40,alt_model,val,0.9609375,0.04072825292397661
2,chance_55/change_40,alt_model,val,0.9609375,0.04072825292397661
3,chance_55/change_40,alt_model,val,0.96484375,0.04072825292397661
4,chance_55/change_40,alt_model,val,0.96484375,0.04072825292397661
0,chance_55/change_40,benchmark_model,test,0.8,0.04072825292397661
1,chance_55/change_40,benchmark_model,test,0.771875,0.04072825292397661
2,chance_55/change_40,benchmark_model,test,0.803125,0.04072825292397661
3,chance_55/change_40,benchmark_model,test,0.76875,0.04072825292397661
4,chance_55/change_40,benchmark_model,test,0.79375,0.04072825292397661
0,chance_55/change_40,benchmark_model,val,0.80859375,0.04072825292397661
1,chance_55/change_40,benchmark_model,val,0.7890625,0.04072825292397661
2,chance_55/change_40,benchmark_model,val,0.80078125,0.04072825292397661
3,chance_55/change_40,benchmark_model,val,0.79296875,0.04072825292397661
4,chance_55/change_40,benchmark_model,val,0.78515625,0.04072825292397661
0,chance_55/change_45,alt_model,test,0.99375,0.02625968567251462
1,chance_55/change_45,alt_model,test,0.990625,0.02625968567251462
2,chance_55/change_45,alt_model,test,0.984375,0.02625968567251462
3,chance_55/change_45,alt_model,test,0.9875,0.02625968567251462
4,chance_55/change_45,alt_model,test,0.99375,0.02625968567251462
0,chance_55/change_45,alt_model,val,1.0,0.02625968567251462
1,chance_55/change_45,alt_model,val,0.98828125,0.02625968567251462
2,chance_55/change_45,alt_model,val,0.984375,0.02625968567251462
3,chance_55/change_45,alt_model,val,0.99609375,0.02625968567251462
4,chance_55/change_45,alt_model,val,0.99609375,0.02625968567251462
0,chance_55/change_45,benchmark_model,test,0.909375,0.02625968567251462
1,chance_55/change_45,benchmark_model,test,0.925,0.02625968567251462
2,chance_55/change_45,benchmark_model,test,0.91875,0.02625968567251462
3,chance_55/change_45,benchmark_model,test,0.93125,0.02625968567251462
4,chance_55/change_45,benchmark_model,test,0.903125,0.02625968567251462
0,chance_55/change_45,benchmark_model,val,0.91015625,0.02625968567251462
1,chance_55/change_45,benchmark_model,val,0.9140625,0.02625968567251462
2,chance_55/change_45,benchmark_model,val,0.890625,0.02625968567251462
3,chance_55/change_45,benchmark_model,val,0.91796875,0.02625968567251462
4,chance_55/change_45,benchmark_model,val,0.91796875,0.02625968567251462
0,chance_55/change_5,alt_model,test,0.975,0.002359283625730994
1,chance_55/change_5,alt_model,test,0.990625,0.002359283625730994
2,chance_55/change_5,alt_model,test,0.996875,0.002359283625730994
3,chance_55/change_5,alt_model,test,0.9875,0.002359283625730994
4,chance_55/change_5,alt_model,test,0.996875,0.002359283625730994
0,chance_55/change_5,alt_model,val,0.9765625,0.002359283625730994
1,chance_55/change_5,alt_model,val,0.9921875,0.002359283625730994
2,chance_55/change_5,alt_model,val,0.9921875,0.002359283625730994
3,chance_55/change_5,alt_model,val,1.0,0.002359283625730994
4,chance_55/change_5,alt_model,val,0.984375,0.002359283625730994
0,chance_55/change_5,benchmark_model,test,0.971875,0.002359283625730994
1,chance_55/change_5,benchmark_model,test,0.99375,0.002359283625730994
2,chance_55/change_5,benchmark_model,test,0.99375,0.002359283625730994
3,chance_55/change_5,benchmark_model,test,0.98125,0.002359283625730994
4,chance_55/change_5,benchmark_model,test,0.99375,0.002359283625730994
0,chance_55/change_5,benchmark_model,val,0.9765625,0.002359283625730994
1,chance_55/change_5,benchmark_model,val,0.98828125,0.002359283625730994
2,chance_55/change_5,benchmark_model,val,0.98828125,0.002359283625730994
3,chance_55/change_5,benchmark_model,val,0.99609375,0.002359283625730994
4,chance_55/change_5,benchmark_model,val,0.984375,0.002359283625730994
0,chance_55/change_50,alt_model,test,0.975,0.04748812134502924
1,chance_55/change_50,alt_model,test,0.98125,0.04748812134502924
2,chance_55/change_50,alt_model,test,0.98125,0.04748812134502924
3,chance_55/change_50,alt_model,test,0.978125,0.04748812134502924
4,chance_55/change_50,alt_model,test,0.9875,0.04748812134502924
0,chance_55/change_50,alt_model,val,0.99609375,0.04748812134502924
1,chance_55/change_50,alt_model,val,0.98046875,0.04748812134502924
2,chance_55/change_50,alt_model,val,0.9921875,0.04748812134502924
3,chance_55/change_50,alt_model,val,0.984375,0.04748812134502924
4,chance_55/change_50,alt_model,val,0.984375,0.04748812134502924
0,chance_55/change_50,benchmark_model,test,0.75625,0.04748812134502924
1,chance_55/change_50,benchmark_model,test,0.753125,0.04748812134502924
2,chance_55/change_50,benchmark_model,test,0.74375,0.04748812134502924
3,chance_55/change_50,benchmark_model,test,0.759375,0.04748812134502924
4,chance_55/change_50,benchmark_model,test,0.75625,0.04748812134502924
0,chance_55/change_50,benchmark_model,val,0.74609375,0.04748812134502924
1,chance_55/change_50,benchmark_model,val,0.77734375,0.04748812134502924
2,chance_55/change_50,benchmark_model,val,0.73828125,0.04748812134502924
3,chance_55/change_50,benchmark_model,val,0.7734375,0.04748812134502924
4,chance_55/change_50,benchmark_model,val,0.77734375,0.04748812134502924
0,chance_60/change_10,alt_model,test,0.975,0.008161549707602338
1,chance_60/change_10,alt_model,test,0.9875,0.008161549707602338
2,chance_60/change_10,alt_model,test,0.9875,0.008161549707602338
3,chance_60/change_10,alt_model,test,0.996875,0.008161549707602338
4,chance_60/change_10,alt_model,test,0.990625,0.008161549707602338
0,chance_60/change_10,alt_model,val,0.9921875,0.008161549707602338
1,chance_60/change_10,alt_model,val,0.9921875,0.008161549707602338
2,chance_60/change_10,alt_model,val,0.98828125,0.008161549707602338
3,chance_60/change_10,alt_model,val,0.9921875,0.008161549707602338
4,chance_60/change_10,alt_model,val,0.99609375,0.008161549707602338
0,chance_60/change_10,benchmark_model,test,0.953125,0.008161549707602338
1,chance_60/change_10,benchmark_model,test,0.9375,0.008161549707602338
2,chance_60/change_10,benchmark_model,test,0.95,0.008161549707602338
3,chance_60/change_10,benchmark_model,test,0.953125,0.008161549707602338
4,chance_60/change_10,benchmark_model,test,0.9375,0.008161549707602338
0,chance_60/change_10,benchmark_model,val,0.93359375,0.008161549707602338
1,chance_60/change_10,benchmark_model,val,0.95703125,0.008161549707602338
2,chance_60/change_10,benchmark_model,val,0.9296875,0.008161549707602338
3,chance_60/change_10,benchmark_model,val,0.94921875,0.008161549707602338
4,chance_60/change_10,benchmark_model,val,0.94140625,0.008161549707602338
0,chance_60/change_15,alt_model,test,0.990625,0.009969663742690059
1,chance_60/change_15,alt_model,test,0.99375,0.009969663742690059
2,chance_60/change_15,alt_model,test,0.99375,0.009969663742690059
3,chance_60/change_15,alt_model,test,0.990625,0.009969663742690059
4,chance_60/change_15,alt_model,test,0.990625,0.009969663742690059
0,chance_60/change_15,alt_model,val,0.98046875,0.009969663742690059
1,chance_60/change_15,alt_model,val,0.9921875,0.009969663742690059
2,chance_60/change_15,alt_model,val,0.98046875,0.009969663742690059
3,chance_60/change_15,alt_model,val,1.0,0.009969663742690059
4,chance_60/change_15,alt_model,val,0.99609375,0.009969663742690059
0,chance_60/change_15,benchmark_model,test,0.975,0.009969663742690059
1,chance_60/change_15,benchmark_model,test,0.99375,0.009969663742690059
2,chance_60/change_15,benchmark_model,test,0.990625,0.009969663742690059
3,chance_60/change_15,benchmark_model,test,0.9875,0.009969663742690059
4,chance_60/change_15,benchmark_model,test,0.990625,0.009969663742690059
0,chance_60/change_15,benchmark_model,val,0.98046875,0.009969663742690059
1,chance_60/change_15,benchmark_model,val,0.984375,0.009969663742690059
2,chance_60/change_15,benchmark_model,val,0.9609375,0.009969663742690059
3,chance_60/change_15,benchmark_model,val,0.9921875,0.009969663742690059
4,chance_60/change_15,benchmark_model,val,0.9921875,0.009969663742690059
0,chance_60/change_20,alt_model,test,0.984375,0.013651681286549708
1,chance_60/change_20,alt_model,test,0.984375,0.013651681286549708
2,chance_60/change_20,alt_model,test,0.990625,0.013651681286549708
3,chance_60/change_20,alt_model,test,0.975,0.013651681286549708
4,chance_60/change_20,alt_model,test,0.984375,0.013651681286549708
0,chance_60/change_20,alt_model,val,0.96484375,0.013651681286549708
1,chance_60/change_20,alt_model,val,0.98828125,0.013651681286549708
2,chance_60/change_20,alt_model,val,0.9921875,0.013651681286549708
3,chance_60/change_20,alt_model,val,0.98828125,0.013651681286549708
4,chance_60/change_20,alt_model,val,0.99609375,0.013651681286549708
0,chance_60/change_20,benchmark_model,test,0.94375,0.013651681286549708
1,chance_60/change_20,benchmark_model,test,0.959375,0.013651681286549708
2,chance_60/change_20,benchmark_model,test,0.96875,0.013651681286549708
3,chance_60/change_20,benchmark_model,test,0.94375,0.013651681286549708
4,chance_60/change_20,benchmark_model,test,0.959375,0.013651681286549708
0,chance_60/change_20,benchmark_model,val,0.95703125,0.013651681286549708
1,chance_60/change_20,benchmark_model,val,0.95703125,0.013651681286549708
2,chance_60/change_20,benchmark_model,val,0.98046875,0.013651681286549708
3,chance_60/change_20,benchmark_model,val,0.97265625,0.013651681286549708
4,chance_60/change_20,benchmark_model,val,0.94921875,0.013651681286549708
0,chance_60/change_25,alt_model,test,0.9875,0.018508223684210526
1,chance_60/change_25,alt_model,test,0.990625,0.018508223684210526
2,chance_60/change_25,alt_model,test,0.9875,0.018508223684210526
3,chance_60/change_25,alt_model,test,0.98125,0.018508223684210526
4,chance_60/change_25,alt_model,test,0.99375,0.018508223684210526
0,chance_60/change_25,alt_model,val,0.9921875,0.018508223684210526
1,chance_60/change_25,alt_model,val,0.98828125,0.018508223684210526
2,chance_60/change_25,alt_model,val,0.984375,0.018508223684210526
3,chance_60/change_25,alt_model,val,0.98828125,0.018508223684210526
4,chance_60/change_25,alt_model,val,0.9765625,0.018508223684210526
0,chance_60/change_25,benchmark_model,test,0.940625,0.018508223684210526
1,chance_60/change_25,benchmark_model,test,0.93125,0.018508223684210526
2,chance_60/change_25,benchmark_model,test,0.95625,0.018508223684210526
3,chance_60/change_25,benchmark_model,test,0.95625,0.018508223684210526
4,chance_60/change_25,benchmark_model,test,0.946875,0.018508223684210526
0,chance_60/change_25,benchmark_model,val,0.9453125,0.018508223684210526
